trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1146,False,"{'a': 0.0015, 'e': 0.17951437332959386}",25,0,0.23360222390305685,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1147,False,"{'a': 0.0015, 'e': 0.1792453036223305}",20,15,0.45139543773969026,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.0015, 'e': 0.17897663721707585}",20,5,23.590302930225675,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.0015, 'e': 0.17870837350933053}",30,11,9.93387631798702,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1150,False,"{'a': 0.0015, 'e': 0.17844051189550095}",20,5,-38.43353247848231,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
1151,False,"{'a': 0.0015, 'e': 0.1781730517728984}",20,10,20.28209149151953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.0015, 'e': 0.17790599253973752}",25,3,21.310311077827816,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1153,False,"{'a': 0.0015, 'e': 0.17763933359513495}",25,14,20.205755963802915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.0015, 'e': 0.17737307433910787}",20,12,15.506054067609842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.0015, 'e': 0.17710721417257289}",20,0,7.36175719071063,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1156,False,"{'a': 0.0015, 'e': 0.17684175249734455}",30,8,27.364775535487848,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.0015, 'e': 0.17657668871613388}",20,13,0.8828114835833654,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1158,False,"{'a': 0.0015, 'e': 0.1763120222325473}",30,0,7.348453750956772,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1159,False,"{'a': 0.0015, 'e': 0.17604775245108517}",30,13,34.103995047687775,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.0015, 'e': 0.17578387877714033}",30,17,23.744432807114705,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.0015, 'e': 0.17552040061699686}",30,0,-3.1701124449909397,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
1162,False,"{'a': 0.0015, 'e': 0.17525731737782885}",20,3,30.444544582704896,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.0015, 'e': 0.17499462846769887}",30,12,31.2145563241177,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.0015, 'e': 0.1747323332955568}",20,0,34.022397680868345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1165,False,"{'a': 0.0015, 'e': 0.17447043127123832}",20,15,-32.80810224617777,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1166,False,"{'a': 0.0015, 'e': 0.1742089218054638}",25,5,19.404312574723136,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.0015, 'e': 0.17394780430983683}",20,0,20.755316282835295,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1168,False,"{'a': 0.0015, 'e': 0.173687078196843}",20,13,10.165844783631542,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.0015, 'e': 0.17342674287984836}",25,9,2.6572412075387337,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1170,False,"{'a': 0.0015, 'e': 0.17316679777309835}",30,14,5.12660082851855,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1171,False,"{'a': 0.0015, 'e': 0.17290724229171636}",25,8,9.458365152023884,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1172,False,"{'a': 0.0015, 'e': 0.17264807585170253}",20,5,10.613840608462793,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.0015, 'e': 0.17238929786993218}",25,0,30.84800143064113,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1174,False,"{'a': 0.0015, 'e': 0.17213090776415474}",20,0,-6.4524267625311085,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1175,False,"{'a': 0.0015, 'e': 0.1718729049529924}",20,8,20.24267035527602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.0015, 'e': 0.17161528885593874}",25,13,8.271218542849637,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.0015, 'e': 0.17135805889335737}",25,14,-17.480883234072785,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1178,False,"{'a': 0.0015, 'e': 0.1711012144864808}",25,20,11.117033435829095,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.0015, 'e': 0.170844755057409}",25,12,5.067096135909378,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.0015, 'e': 0.17058868002910824}",30,6,22.632061316270203,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.0015, 'e': 0.17033298882540943}",20,13,0.20480259107176968,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1182,False,"{'a': 0.0015, 'e': 0.17007768087100736}",25,6,15.50897059930356,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1183,False,"{'a': 0.0015, 'e': 0.16982275559145898}",25,1,11.377589684642832,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1184,False,"{'a': 0.0015, 'e': 0.16956821241318237}",25,13,18.179851616360843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.0015, 'e': 0.16931405076345518}",25,16,4.146952574818497,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.0015, 'e': 0.16906027007041366}",35,24,18.24367199854479,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.0015, 'e': 0.1688068697630511}",20,10,15.571971773345897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.0015, 'e': 0.16855384927121678}",30,18,21.319409356539296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.0015, 'e': 0.16830120802561438}",20,15,3.386116353795445,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.0015, 'e': 0.16804894545780102}",25,7,-6.927771544723248,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1191,False,"{'a': 0.0015, 'e': 0.16779706100018585}",20,0,5.412856492408324,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1192,False,"{'a': 0.0015, 'e': 0.16754555408602878}",20,3,29.928443782621958,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.0015, 'e': 0.167294424149439}",20,12,-29.551165791366532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1194,False,"{'a': 0.0015, 'e': 0.16704367062537417}",25,14,12.401927548396639,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.0015, 'e': 0.16679329294963874}",20,5,22.201579375187908,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.0015, 'e': 0.1665432905588828}",35,0,12.862446051462884,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",1
1197,False,"{'a': 0.0015, 'e': 0.16629366289060088}",25,10,-20.694077932357576,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1198,False,"{'a': 0.0015, 'e': 0.1660444093831306}",30,24,12.462589256565803,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.0015, 'e': 0.16579552947565152}",20,8,12.786357546942309,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.0015, 'e': 0.16554702260818369}",20,4,17.000591421680852,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1201,False,"{'a': 0.0015, 'e': 0.16529888822158653}",20,16,8.059975745667126,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.0015, 'e': 0.16505112575755762}",25,3,21.25724337234938,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.0015, 'e': 0.16480373465863135}",20,4,-6.343149040640006,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1204,False,"{'a': 0.0015, 'e': 0.16455671436817754}",20,0,15.240998501361316,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1205,False,"{'a': 0.0015, 'e': 0.16431006433040046}",20,1,16.66788137175861,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1206,False,"{'a': 0.0015, 'e': 0.16406378399033747}",25,10,23.627794340591095,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.0015, 'e': 0.16381787279385768}",25,9,7.2603144953295615,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1208,False,"{'a': 0.0015, 'e': 0.1635723301876608}",20,7,11.89317730341637,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1209,False,"{'a': 0.0015, 'e': 0.1633271556192758}",20,13,0.14347104324066695,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1210,False,"{'a': 0.0015, 'e': 0.16308234853705986}",30,19,15.720555405742946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.0015, 'e': 0.16283790839019696}",20,12,14.53318387954959,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1212,False,"{'a': 0.0015, 'e': 0.16259383462869662}",25,0,20.44901990127883,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1213,False,"{'a': 0.0015, 'e': 0.16235012670339277}",25,10,15.910514202607429,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.0015, 'e': 0.1621067840659425}",20,3,-6.5437931973752335,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1215,False,"{'a': 0.0015, 'e': 0.16186380616882481}",20,13,6.380286531626029,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.0015, 'e': 0.16162119246533926}",30,12,29.903953104142353,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.0015, 'e': 0.16137894240960493}",30,17,11.244426344764486,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.0015, 'e': 0.1611370554565591}",20,3,29.99304797947405,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.0015, 'e': 0.16089553106195606}",25,10,-14.581477515133308,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1220,False,"{'a': 0.0015, 'e': 0.16065436868236574}",20,16,8.130455953112936,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.0015, 'e': 0.16041356777517274}",30,12,8.125109530435978,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1222,False,"{'a': 0.0015, 'e': 0.16017312779857493}",30,0,29.218127273930474,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
1223,False,"{'a': 0.0015, 'e': 0.15993304821158225}",25,15,21.552837352133107,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.0015, 'e': 0.1596933284740155}",20,15,9.92096982049231,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.0015, 'e': 0.15945396804650516}",20,10,-19.464597082314825,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1226,False,"{'a': 0.0015, 'e': 0.15921496639049024}",20,15,1.8093644937641893,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.0015, 'e': 0.15897632296821687}",20,0,18.099028422597115,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1228,False,"{'a': 0.0015, 'e': 0.15873803724273722}",20,6,-5.949103951395969,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1229,False,"{'a': 0.0015, 'e': 0.1585001086779083}",25,13,8.097506192852643,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1230,False,"{'a': 0.0015, 'e': 0.15826253673839083}",20,5,28.21783753262346,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.0015, 'e': 0.1580253208896478}",20,15,2.6513407385057013,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.0015, 'e': 0.15778846059794338}",25,15,19.595092788937407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.0015, 'e': 0.15755195533034191}",20,0,18.577541425740314,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1234,False,"{'a': 0.0015, 'e': 0.15731580455470637}",20,8,12.234749750643712,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1235,False,"{'a': 0.0015, 'e': 0.1570800077396975}",25,0,4.620548627276794,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",1
1236,False,"{'a': 0.0015, 'e': 0.1568445643547723}",20,15,9.428573143528936,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.0015, 'e': 0.156609473870183}",25,7,18.953314119394047,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1238,False,"{'a': 0.0015, 'e': 0.15637473575697602}",20,9,20.117127373043935,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.0015, 'e': 0.15614034948699052}",20,8,18.595831546100342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.0015, 'e': 0.15590631453285717}",20,6,21.277860481244534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.0015, 'e': 0.1556726303679973}",20,10,-4.396482449636367,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1242,False,"{'a': 0.0015, 'e': 0.15543929646662147}",20,9,-22.45902475565152,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1243,False,"{'a': 0.0015, 'e': 0.15520631230372822}",25,5,1.200267988581516,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1244,False,"{'a': 0.0015, 'e': 0.15497367735510315}",25,13,15.150824525133212,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.0015, 'e': 0.1547413910973175}",20,10,13.17794864995826,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.0015, 'e': 0.15450945300772712}",25,0,34.09813436643245,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1247,False,"{'a': 0.0015, 'e': 0.15427786256447115}",35,24,5.725403815811461,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1248,False,"{'a': 0.0015, 'e': 0.15404661924647106}",25,17,13.858720440836786,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.0015, 'e': 0.15381572253342926}",20,10,15.46954402007607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.0015, 'e': 0.1535851719058281}",30,16,15.589494972374919,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.0015, 'e': 0.15335496684492847}",25,11,21.336504248388973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.0015, 'e': 0.15312510683276892}",30,5,37.13115142799391,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.0015, 'e': 0.15289559135216438}",25,14,20.265698285898342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.0015, 'e': 0.1526664198867049}",25,10,21.37195930777469,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.0015, 'e': 0.15243759192075454}",25,18,13.913125182687983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.0015, 'e': 0.1522091069394503}",25,2,16.026435564520927,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1257,False,"{'a': 0.0015, 'e': 0.1519809644287009}",25,10,3.768536471430817,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1258,False,"{'a': 0.0015, 'e': 0.15175316387518561}",30,17,23.925264915845897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.0015, 'e': 0.15152570476635302}",25,12,21.567767581568333,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.0015, 'e': 0.15129858659042011}",20,14,14.682132586418367,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.0015, 'e': 0.15107180883637084}",20,2,-10.766095887364328,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1262,False,"{'a': 0.0015, 'e': 0.1508453709939552}",25,18,12.783014460185075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.0015, 'e': 0.15061927255368793}",20,12,14.749489778185001,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.0015, 'e': 0.15039351300684742}",30,10,6.59288730014608,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1265,False,"{'a': 0.0015, 'e': 0.15016809184547464}",25,0,6.447785584690793,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1266,False,"{'a': 0.0015, 'e': 0.1499430085623719}",20,12,1.6365187382701962,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.0015, 'e': 0.14971826265110164}",30,7,26.45340199339397,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.0015, 'e': 0.1494938536059855}",20,15,0.24857847992826532,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.0015, 'e': 0.14926978092210305}",20,13,13.119125421481666,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.0015, 'e': 0.14904604409529068}",20,12,15.811899038316149,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.0015, 'e': 0.14882264262214037}",30,3,2.2371093372908715,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
1272,False,"{'a': 0.0015, 'e': 0.14859957599999876}",25,1,36.55043397322299,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.0015, 'e': 0.14837684372696583}",35,0,2.925648948908057,"{0: 30, 1: 1, 2: 4, 3: 0, 4: 0}",0
1274,False,"{'a': 0.0015, 'e': 0.1481544453018939}",20,6,-18.118902416620486,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1275,False,"{'a': 0.0015, 'e': 0.1479323802243864}",20,5,4.15562948496413,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1276,False,"{'a': 0.0015, 'e': 0.14771064799479677}",25,13,19.181276162731685,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.0015, 'e': 0.14748924811422748}",25,5,31.30771232205091,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.0015, 'e': 0.1472681800845287}",20,11,15.93475116353465,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.0015, 'e': 0.1470474434082972}",25,17,8.924329862317109,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.0015, 'e': 0.1468270375888754}",25,14,17.686441489203872,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.0015, 'e': 0.14660696213035015}",20,1,-13.419061180740682,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
1282,False,"{'a': 0.0015, 'e': 0.14638721653755152}",20,15,10.762042936135005,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.0015, 'e': 0.14616780031605184}",35,26,17.56780211988127,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.0015, 'e': 0.14594871297216455}",35,18,-12.100090014614455,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1285,False,"{'a': 0.0015, 'e': 0.14572995401294303}",25,12,-5.662008910838246,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1286,False,"{'a': 0.0015, 'e': 0.14551152294617953}",25,11,11.393601543989469,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1287,False,"{'a': 0.0015, 'e': 0.145293419280404}",20,6,18.878222172935924,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.0015, 'e': 0.14507564252488317}",20,10,20.102667132612044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.0015, 'e': 0.14485819218961926}",20,7,15.702863624078073,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.0015, 'e': 0.14464106778534885}",20,0,19.78981102741489,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1291,False,"{'a': 0.0015, 'e': 0.14442426882354198}",25,0,30.05980298683501,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1292,False,"{'a': 0.0015, 'e': 0.1442077948164009}",20,14,10.037241709945388,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.0015, 'e': 0.143991645276859}",25,18,13.88318628373237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.0015, 'e': 0.1437758197185797}",20,4,15.60383814094435,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1295,False,"{'a': 0.0015, 'e': 0.14356031765595542}",25,18,15.845456202723106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.0015, 'e': 0.14334513860410644}",20,0,12.426601619761522,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1297,False,"{'a': 0.0015, 'e': 0.14313028207887982}",20,0,12.63957745867477,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1298,False,"{'a': 0.0015, 'e': 0.14291574759684822}",25,0,39.126992828934085,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1299,False,"{'a': 0.0015, 'e': 0.14270153467530902}",25,15,15.45973782994076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.0015, 'e': 0.14248764283228305}",30,16,23.155706617630887,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.0015, 'e': 0.1422740715865136}",25,19,12.961506118561136,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.0015, 'e': 0.14206082045746518}",20,16,8.71960829650218,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.0015, 'e': 0.14184788896532272}",20,0,22.259585483855883,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1304,False,"{'a': 0.0015, 'e': 0.1416352766309903}",25,20,10.309576370983557,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.0015, 'e': 0.14142298297609007}",20,9,-8.051097722614005,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1306,False,"{'a': 0.0015, 'e': 0.14121100752296117}",25,18,7.315482738525771,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.0015, 'e': 0.14099934979465875}",20,5,24.741754103570056,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.0015, 'e': 0.1407880093149529}",20,0,6.35886249804134,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1309,False,"{'a': 0.0015, 'e': 0.1405769856083274}",20,0,22.193148401039647,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1310,False,"{'a': 0.0015, 'e': 0.1403662781999788}",20,14,-9.977519863096692,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1311,False,"{'a': 0.0015, 'e': 0.14015588661581535}",25,0,23.890026302623173,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1312,False,"{'a': 0.0015, 'e': 0.13994581038245593}",25,18,11.937856905778016,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.0015, 'e': 0.13973604902722894}",20,8,9.778238398953054,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1314,False,"{'a': 0.0015, 'e': 0.1395266020781712}",25,0,-10.212342623998971,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1315,False,"{'a': 0.0015, 'e': 0.13931746906402698}",30,0,9.521627702066468,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
1316,False,"{'a': 0.0015, 'e': 0.13910864951424692}",30,18,21.10580944537497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.0015, 'e': 0.138900142958987}",20,12,1.4122516046182716,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1318,False,"{'a': 0.0015, 'e': 0.1386919489291073}",25,11,2.850709246426379,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1319,False,"{'a': 0.0015, 'e': 0.13848406695617121}",20,0,30.63689564080932,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1320,False,"{'a': 0.0015, 'e': 0.13827649657244417}",25,6,0.9369652389318868,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1321,False,"{'a': 0.0015, 'e': 0.13806923731089282}",25,16,15.961184601227448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.0015, 'e': 0.1378622887051836}",25,15,18.400155810694024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.0015, 'e': 0.13765565028968216}",30,7,38.88892926911083,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.0015, 'e': 0.13744932159945195}",20,16,7.969393878527441,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.0015, 'e': 0.13724330217025332}",25,15,15.376890817183641,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
